Restaurant ID,Restaurant Name,Menu Item,Description,Price
11,Faasos - Wraps & Rolls,Chicken Overload Wrap,East meets West with juicy tandoori chicken and tangy flavor mayo sprinkled with crunchy onions wrapped along with an omelette in flaky paratha.,AED 24
11,Faasos - Wraps & Rolls,Mixed Veg Paneer Bhuna Wrap,Tender Masala Paneer coming together with umami bhuna mixed veg gravy melded with chatpata and mint mayo with onions wrapped in a flaky laccha paratha.,AED 24
11,Faasos - Wraps & Rolls,Cheesy Corn Salsa Wrap,"A fusion delight, featuring cheesy goodness paired with zesty corn salsa, all wrapped up for a flavor explosion.",AED 19
11,Faasos - Wraps & Rolls,Palak and Corn Tikki Wrap,"Enjoy the freshness of spinach and corn tikki, delicately spiced and wrapped for a wholesome, satisfying treat.",AED 18
11,Faasos - Wraps & Rolls,Aloo Makhani Wrap,"Creamy, spiced potatoes enveloped in a soft wrap, creating a delectable blend of Indian flavors and comfort.",AED 22
11,Faasos - Wraps & Rolls,Zaikedaar Paneer Tikka Wrap,"Experience the flavorful Zaykedar paneer tikka, infused with aromatic gravy made from Indian spices, paired with cool mint mayo and Teekha Chaska magic, all wrapped up in a delightful desi Indian wrap. To elevate the taste even further, this wrap is drizzled with rich, creamy liquid cheese. Taste the excitement today.",AED 27
11,Faasos - Wraps & Rolls,Creamy Veg Makhani Fusion Wrap,"A perfect fusion Creamy Dal Makhani in fusion with vegetable curry made with authentic masala wrap in a flaky laccha paratha with melted cheese, onions and sprinkled with our signature teekha chaska.",AED 23
11,Faasos - Wraps & Rolls,Steamed Chicken Momo,Minced chicken with a subtle herby flavour is wrapped in a flour wrapper and steamed.,AED 22
11,Faasos - Wraps & Rolls,Chicken Chowmein,"Succulent chicken stir-fried with noodles and vegetables, seasoned to perfection for an aromatic and satisfying street-style chowmein experience.",AED 19
11,Faasos - Wraps & Rolls,Egg Chowmein,"A classic combination of scrambled eggs, noodles, and crisp vegetables, cooked to savory perfection in a tantalizing street-style preparation.",AED 18
11,Faasos - Wraps & Rolls,Chicken Kurkure Momo,"Juicy chicken momo coated with seasoned flour and cornflakes, golden-fried into a perfect snack",AED 13
11,Faasos - Wraps & Rolls,Veg Kurkure Momo,Vegetable dumplings coated in a crunchy seasoned mixture and deep fried for a delightful munch (6 Pieces),AED 12
11,Faasos - Wraps & Rolls,Steamed Veg Momo,"Freshly minced vegetables are seasoned to perfection, wrapped in a wonton wrapper and steamed to make the perfect snack.",AED 20
11,Faasos - Wraps & Rolls,Chicken Tandoori Momo,"Juicy chicken momo, fried and tossed in tandoori marinade 8 pieces",AED 24
11,Faasos - Wraps & Rolls,Veg Chowmein,"A delightful medley of fresh vegetables stir-fried with noodles, offering a flavorful and wholesome street-food option for veggie lovers.",AED 18
11,Faasos - Wraps & Rolls,Combo for 1,"Customize your meal with a chow mein of your choice paired with a delicious wrap, a perfect blend of flavors and textures.",AED 45
11,Faasos - Wraps & Rolls,Combo for 2,"Mix and match your favorites with a chow mein and two wraps of your choice, offering a variety of tastes in one satisfying meal.",AED 65
11,Faasos - Wraps & Rolls,Combo for 4,"Create your feast with two chow meins and four wraps of your choice, a generous meal that caters to your cravings.",AED 129
11,Faasos - Wraps & Rolls,Pack of 2 Chowmein,"Double the delight with two chow meins, offering a fulfilling and flavorful experience in every bite.",AED 39
11,Faasos - Wraps & Rolls,Peri-Peri Fries,Golden fried French Fries sprinkled with a blend of spices for an extra oomph in every bite.,AED 14
11,Faasos - Wraps & Rolls,Wild Wedges,Herbed Potato wedges fried till golden brown are served with flavoured mayo.,AED 15
11,Faasos - Wraps & Rolls,Cheesy Chipotle Fries,Smoked and Spicy golden fried Fries served with Chipotle Sauce and Cheesy Dip,AED 15
11,Faasos - Wraps & Rolls,Classic French Fries,Classic golden fries served with flavoured mayo.,AED 15
11,Faasos - Wraps & Rolls,Dynamite Fries,Crispy yet soft in the middle Fries are served with a tangy and spicy Dynamite Sauce and Cheesy Dip,AED 15
11,Faasos - Wraps & Rolls,Fried Chicken Wings,"Crispy fried chicken wings, perfectly tossed in your choice of tangy, spicy, savory, or sweet sauce. An irresistible treat bursting with flavor in every bite!",AED 29
11,Faasos - Wraps & Rolls,Coca Cola (500 ML),Coca-Cola (500 ml),AED 14
11,Faasos - Wraps & Rolls,Diet Coke (300 ML),Diet Coke 330 ML,AED 7
11,Faasos - Wraps & Rolls,Arwa (Water),Arwa (Water) 500 ml,AED 6
11,Faasos - Wraps & Rolls,Fanta (300 ML),Fanta 330 ml,AED 7
11,Faasos - Wraps & Rolls,Coca Cola (300 ML),Coca Cola 330 ml,AED 8
11,Faasos - Wraps & Rolls,Sprite (300 ML),Sprite 330 ml,AED 7
11,Faasos - Wraps & Rolls,Sunshine Citrus Burst- Freshly Squeezed Orange Juice,"Freshly Squeezed Orange Juice. Made from the finest oranges, contains orange pulp, each sip delivers a refreshing zing that awakens your senses and invigorates your day.",AED 15
11,Faasos - Wraps & Rolls,Pack of 2 Cake Slices,"Immerse yourself in a symphony of sweetness with our Pack of 2 pastries, featuring New York Cheesecake, Strawberry Cheesecake, Red Velvet, and Lotus Cheesecake",AED 42
11,Faasos - Wraps & Rolls,Ferrero Rocher Pastry,"Allow your taste buds to be engulfed by the crispy wafer shell and double chocolate sponge layered milk! Make the most of this Ferrero Rocher pastry, which is one for the ages.",AED 31
11,Faasos - Wraps & Rolls,Chocolate Brownie,"Indulge in our fudgy, moist Brownie Bliss. It's a chocolate lover's dream with a melt-in-your-mouth texture.",AED 7
11,Faasos - Wraps & Rolls,Rich Red Velvet Pastry,Love everything red - then this luxurious layered cake is for you where delectable cake meets irresistible cream cheese. the indulgence is absolutely worth it.(contains egg),AED 21
11,Faasos - Wraps & Rolls,Chocolate Fudge Pastry,"Gooey, dense chocolate frosting on crumbly chocolate crust - this moist but fudge-like pastry is our version of a Mississippi mud pastry! (contains egg)",AED 21
11,Faasos - Wraps & Rolls,Blueberry Cheese Pastry,"Dense, creamy & smooth - just like how a blueberry cheesecake should be.",AED 23
11,Faasos - Wraps & Rolls,New York Cheesecake Pastry,"Rich, dense and creamy with that perfect crunch of the base, our authentic New York Cheesecake is what dessert dreams are made of.",AED 23
11,Faasos - Wraps & Rolls,Lotus Cheesecake Slice,"Savour the crunchy base made of Lotus biscuit and fresh cream cheese in every bite of this cheesecake. Indulgence, just how it should be.",AED 23
11,Faasos - Wraps & Rolls,Strawberry Cheesecake Slice,Relish the magical fresh cream sitting pretty on a crunchy biscuit base with yummy strawberry filling. Surely something you cant resist after a bite.,AED 23
11,Faasos - Wraps & Rolls,Pack of 4 Cake Slices,"Delight your taste buds with our Pack of 4, offering the choice between Red Velvet, Lotus Cheesecake, Chocolate Fudge, and Blueberry Cheesecake",AED 79
11,Faasos - Wraps & Rolls,Gulab Jamun,Gulab Jamun,AED 5
11,Faasos - Wraps & Rolls,Sweet Cream Vanilla Low-Cal Ice Cream - The Brooklyn Creamery,"Classic and creamy low calorie vanilla ice cream. Indulgent taste, minus the artificial sweetener and no added sugar.",AED 11
11,Faasos - Wraps & Rolls,SEA SALT CARAMEL - 125ml,"Light and delicious low calorie sea salt caramel ice cream. 
-Naturally sweetened with no added sugar. 
-Per serving: 79 Kcal: 50% lower calories than premium ice cream",AED 10
11,Faasos - Wraps & Rolls,Triple Chocolate Cookie,Experience pure joy with our perfectly chewy and crispy cookies.,AED 9
11,Faasos - Wraps & Rolls,Blueberry Cheese Cake,"Dense, creamy and smooth- Just like how a Blueberry Cheesecake should be. Crust made with crackers & butter and the upper layer made with Philadelphia cream cheese, these nifty cheesecakes are indulgence redefined. (Contains Egg) Weight: 900 Gms",AED 129
11,Faasos - Wraps & Rolls,Chocolate Fudge Cake,"Gooey, dense chocolate frosting on crumbly chocolate crust, this moist but fudge-like pastry is our version of a Mississippi mud pastry! (Contains Egg). Weight: 900 Gms",AED 129
11,Faasos - Wraps & Rolls,Sicilian Red Velvet Cake,"Taking inspiration from old-fashioned dessert, we bring to you deep crimson colored & cocoa-tinged velvety cake with light & fluffy vanilla buttercream frosting. (Contains Egg) Weight: 900 Gms",AED 129
12,C House Lounge Cafe,Arabic Breakfast,"Grilled halloumi, fatteh, zeit with zaatar, labneh, black olives, your choice of eggs, serve with orange juice and black coffee or regular tea.",AED 53
12,C House Lounge Cafe,Egg A La Carte,"Your choice of three eggs with baguette bread, available ingredients: cheese, onion, tomato, mushroom and beef bacon.",AED 36
12,C House Lounge Cafe,Fruit Salad,Bowl of mixed fresh fruits.,AED 37
12,C House Lounge Cafe,C House French Toast,French toast with beef bacon and sunny side up egg.,AED 53
12,C House Lounge Cafe,Classic Breakfast,"Fresh orange juice, labneh wrap, black olives, mint leaves, cucumber, and 1 croissant serve with black coffee or regular tea.",AED 47
12,C House Lounge Cafe,Express Breakfast,"Fresh orange juice, croissant, jam, butter, and bread serve with black coffee or tea.",AED 43
12,C House Lounge Cafe,Calamaro,Deep fried calamari served with sweet chilli sauce.,AED 42
12,C House Lounge Cafe,Salatissima Caesar Con Pollo,"Roasted chicken, chopped romaine lettuce and iceberg, cherry tomato, parmesan flakes, roasted chopped bread with an authentic Caesar salad dressing.",AED 55
12,C House Lounge Cafe,Salatissima Con Gamberi,"Black tiger prawn, chopped romaine lettuce and iceberg, cherry tomato, parmesan flakes, roasted chopped bread with an authentic Caesar salad dressing.",AED 57
12,C House Lounge Cafe,Salatissima Con Salmone,"Grilled salmon, mixed green salad, cherry tomato, salt and pepper with Italian dressing.",AED 59
12,C House Lounge Cafe,Salatissima Al Mojito,"Roasted chicken, green salad, mint leaves, green apple, brown sugar seasoned with lime juice olive oil, salt and pepper.",AED 55
12,C House Lounge Cafe,Salatissima Alla Carbonara,"Smoked turkey, boiled egg, mixed salad, parmesan cheese, chopped roasted bread, seasoned with black pepper, fresh cream and olive oil.",AED 55
12,C House Lounge Cafe,Salatissima Di Granchio,"Mixed salad, cherry tomato, black olive, avocado, crab stick and seasoned with onion dressing.",AED 51
12,C House Lounge Cafe,Salatissima Greca,"Mixed salad, cherry tomato, black olive, onion, cucumber, feta cheese and seasoned with lemon juice, oregano, olive oil, salt and pepper.",AED 55
12,C House Lounge Cafe,Salatissima Al Tonno,"Mixed salad, tuna, tomato, green olives, anchovies, egg, mozzarella seasoned with mayonnaise, balsamic vinegar, olive oil, salt and pepper.",AED 55
12,C House Lounge Cafe,Chicken and Cheese,"Pan seared chicken breast topped with rocket, cherry tomato, pesto sauce and creamy parmigiano sauce side of green salad.",AED 72
12,C House Lounge Cafe,Pollo Al Parmigiano Con Salsa Di Burro E Limone,Chicken breast fillet in cream and parmesan with mashed potato and cherry tomato in lemon caper butter sauce.,AED 72
12,C House Lounge Cafe,Involtino Di Pollo,"Chicken breast, smoked turkey, Italian mozzarella on a rocket salad with mushroom, parmesan and balsamic glaze.",AED 66
12,C House Lounge Cafe,Chicken Milanese,Italian rice with creamy mushroom sauce served with chicken Milanese style.,AED 69
12,C House Lounge Cafe,C House Grilled Angus Steak,"Grilled angus beef rib eye steak with grilled vegetable skewers, baked potato, butter, onion rings and own steak sauce.",AED 83
12,C House Lounge Cafe,Penne All Arrabiata,"Penne pasta on a spicy tomato sauce, cherry tomato, red chilli, olive oil, garlic oil and parsley.",AED 57
12,C House Lounge Cafe,Lasagna Alla Bolognese,"Lasagna on authentic bolognese meat sauce, béchamel sauce and mozzarella cheese.",AED 61
12,C House Lounge Cafe,Penne Alfredo,Penne pasta on creamy white alfredo sauce.,AED 69
12,C House Lounge Cafe,Risotto Al Funghi,Typical Italian rice cooked with mushroom parmesan and cream.,AED 61
12,C House Lounge Cafe,Linguine Di Mare,"Linguine pasta, cooked in tomato sauce and fresh cream with mussels, scallops, prawns and garlic.",AED 71
12,C House Lounge Cafe,Angus Pizza,"Tomato sauce, mozzarella cheese, grilled Cajun spiced angus steak.",AED 65
12,C House Lounge Cafe,Margherita Pizza,"Tomato sauce, mozzarella cheese, fresh basil, cherry tomato.",AED 48
12,C House Lounge Cafe,Verdure Pizza,"Tomato sauce, mozzarella cheese, grilled mushroom, zucchini, eggplant and sweet peppers.",AED 49
12,C House Lounge Cafe,Frutti Di Mare Pizza,"Tomato sauce, mozzarella cheese, prawns, mussels, scallop sauteed in olive oil, garlic and cherry tomato.",AED 60
12,C House Lounge Cafe,Araba Chicken Pizza,"Tomato sauce, mozzarella cheese, sliced onion, black olives and spiced chicken breast.",AED 58
12,C House Lounge Cafe,White Alfredo Pizza,"White sauce, mozzarella cheese, onion, mushroom, spring onion and chicken breast.",AED 58
12,C House Lounge Cafe,Spicy Ground Beef Pizza,"Tomato sauce, mozzarella cheese, sliced onion, tomato, chilli, spring onion and ground beef.",AED 60
12,C House Lounge Cafe,Beef Pepperoni Pizza,"Tomato sauce, mozzarella cheese, sliced onion, tomato, chilli, spring onion, ground beef and pepperoni.",AED 51
12,C House Lounge Cafe,Salmone E Avocado,"Grilled salmon, sliced toasted panini, avocado, sliced boiled potato, green salad,soft white cheese, paprika and olive oil.",AED 63
12,C House Lounge Cafe,Tuna Sandwich,"Tuna, sliced toasted panini, green salad, soft white cheese, mozzarella, tomato, capers, avocado, green olives, with oregano olive oil salt and pepper.",AED 51
12,C House Lounge Cafe,Greca,"Feta cheese, sliced toasted panini, green salad, soft white cheese, cucumber,onion, tomato, black olives, olive oil, salt and pepper.",AED 58
12,C House Lounge Cafe,Bruschetta Pomodoro E Basilico,"Chopped fresh basil and diced tomato on top of toasted sliced panini with mozzarella, parmesan cheese and side of green salad.",AED 51
12,C House Lounge Cafe,Bocconcini Al Funghi E Parmigiano,Pan fried diced chicken with creamy mushroom sauce on top of toasted sliced panini with parmesan cheese and side of green salad.,AED 59
12,C House Lounge Cafe,C House Chicken Club,"Grilled chicken, toast bread, lettuce, tomato, avocado, mustard, mayonnaise,served with french fries.",AED 31
12,C House Lounge Cafe,C House Tuna Club,"Tuna, toast bread, lettuce, tomato, avocado, mayonnaise served with french fries.",AED 31
12,C House Lounge Cafe,Salmone Selvagio,"Smoked salmon, sliced toasted panini, green salad, soft cheese, rocket, lemon,pepper, olive oil and served with french fries.",AED 61
12,C House Lounge Cafe,Chicken Pesto Focaccia,"Grilled chicken fillet, melted mozzarella cheese, soft white cheese, rocket leaves ,pesto, tomato, red onion on focaccia bread with side of french fries.",AED 51
12,C House Lounge Cafe,Chicken Caesar Panini,"Grilled chicken fillet, lettuce, tomato, red onion, soft white cheese on ciabatta bread topped with parmesan cheese and caesar dressing with side of french fries.",AED 51
12,C House Lounge Cafe,C House Bistecca E Formaggi,"Wrap bread, grilled angus steak, onion, mushroom, bell pepper with barbecue sauce, cheddar cheese, black olives served with french fries.",AED 65
12,C House Lounge Cafe,Ice Café Latte,"The C House Italian espresso with cold milk, served on ice.",AED 22
12,C House Lounge Cafe,Ice Vanilla Latte,"Cold milk real C House espresso with tasty vanilla syrup, served on ice.",AED 26
12,C House Lounge Cafe,Ice Caramel Latte,"Rich C House espresso with cold milk, tasty caramel syrup, served on ice.",AED 26
12,C House Lounge Cafe,Ice Hazelnut Latte,"Authentic C House espresso, tasty hazelnut syrup, cold milk, served on ice.",AED 26
12,C House Lounge Cafe,Ice Café Mocha,"The unique C House espresso with rich chocolate syrup, cold milk, served on ice.",AED 26
12,C House Lounge Cafe,Ice White Mocha,"White chocolate syrup, cold milk, C House espresso, served on ice.",AED 26
12,C House Lounge Cafe,Ice Café Americano,"Our signature American coffee, served on ice.",AED 20
12,C House Lounge Cafe,Frappe Espresso,"Unique C House espresso whirled with crushed ice, smooth and soft taste.",AED 21
12,C House Lounge Cafe,Frappe Mocha,Sweet and creamy blend of espresso with crushed ice and tasty chocolate sauce.,AED 25
12,C House Lounge Cafe,Frappe Caramel,Sweet and creamy blend of espresso with crushed ice and tasty caramel sauce.,AED 25
12,C House Lounge Cafe,Frappe White Mocha,Sweet and creamy blend of espresso with crushed ice and tasty chocolate sauce.,AED 25
12,C House Lounge Cafe,Cappuccino,C House authentic Italian espresso with creamy milk foam.,AED 24
12,C House Lounge Cafe,Dessert Rose,Red velvet flavored cappuccino.,AED 26
12,C House Lounge Cafe,Sweet Cappuccino,Authentic C House cappuccino with sweet and smooth creamy milk froth.,AED 25
12,C House Lounge Cafe,Cappuccino Mocha,Authentic C House cappuccino with chocolate sauce topped with chocolate powder.,AED 25
12,C House Lounge Cafe,Café Latte,"Real C House cappuccino café espresso, steamed milk and smooth milk forth.",AED 25
12,C House Lounge Cafe,Latte Macchiato,Worm milk mix with real Italian espresso and creamy milk foam.,AED 24
12,C House Lounge Cafe,Hazelnut Latte,Authentic C House caffe latte with a sweet nutty flavour of hazelnut.,AED 24
12,C House Lounge Cafe,Vanilla Latte,Authentic C House caffe latte with delicious vanilla flavor.,AED 26
12,C House Lounge Cafe,Chai Latte,"Mixture of aromatic black tea and cardamom, with sweet steamed milk.",AED 24
12,C House Lounge Cafe,Toffee Nut Latte,Authentic C House latte with sweet and creamy toffee nut flavor.,AED 26
12,C House Lounge Cafe,Mocha,Real café espresso with chocolate sauce and steamed milk.,AED 26
12,C House Lounge Cafe,White Mocha,White chocolate sauce combined with real café espresso and steamed milk.,AED 27
12,C House Lounge Cafe,Caramel Macchiato,Steamed milk real Italian espresso and rich caramel sauce.,AED 27
12,C House Lounge Cafe,Spanish Latte,"C House authentic Italian espresso, steamed milk, and smooth milk froth with sweet condensed milk.",AED 25
12,C House Lounge Cafe,Pistachio Latte,Authentic C House latte with pistachio sauce.,AED 30
12,C House Lounge Cafe,Espresso Single,C House authentic Italian espresso blend.,AED 18
12,C House Lounge Cafe,Espresso Double,The unique house espresso in a little dose of caffeine.,AED 20
12,C House Lounge Cafe,Espresso Double Lungo,The real C House espresso rich in caffeine.,AED 22
12,C House Lounge Cafe,American C House Coffee,Authentic C House black coffee.,AED 19
12,C House Lounge Cafe,C House Turkish Coffee,Blend of our unique C House coffee.,AED 19
12,C House Lounge Cafe,Arabic Qahwa,Traditional Arabic coffee.,AED 35
14,Corniche Automatic Bakeries And Markets,Cheese Croissant,Savor with flaky layers of buttery pastry filled with creamy melted cheese and baked to golden perfection. It's perfect side dish for breakfast,AED 3.95
14,Corniche Automatic Bakeries And Markets,Zaatar Croissant,"A buttery croissant layers filled with zaatar, the perfect fusion of cultures in every bite!",AED 3.95
14,Corniche Automatic Bakeries And Markets,Plain Croissant,"Made with layers of flaky, buttery pastry dough, the croissant has a light and delicate texture that is perfect for breakfast or as a snack.",AED 3.50
14,Corniche Automatic Bakeries And Markets,Spinach Pastry,"Baked treat filled with a savory mixture of spinach, cheese, and herbs, encased in flaky and buttery pastry",AED 3.50
14,Corniche Automatic Bakeries And Markets,Kunafah Cheese Pc,Kunafah cheese,AED 6.50
14,Corniche Automatic Bakeries And Markets,Jelly,"Indulge in our creamy Rice Pudding with Nuts, a luscious dessert featuring crunchy nuts for a delightful blend of textures and flavors that satisfy your sweet cravings.",AED 7
14,Corniche Automatic Bakeries And Markets,Manoushe Zaatar,Flatbread with thyme.,AED 5.25
14,Corniche Automatic Bakeries And Markets,Muhammara With Cheese Manoushe,Flatbread with Muhammara spread and cheese,AED 8.50
14,Corniche Automatic Bakeries And Markets,Kofta Sandwich,"Made with ground meat, vegetables and spices, formed into small balls, then grilled to perfection and served in a sandwich with tahini sauce",AED 9
14,Corniche Automatic Bakeries And Markets,Zinger Chicken Sandwich,Sandwich made with spicy fried chicken.,AED 14.50
14,Corniche Automatic Bakeries And Markets,Chicken Fillet Sandwich,"Indulge in our succulent Chicken Fillet Sandwich, featuring a tender, flavorful chicken fillet with fresh toppings and luscious sauce, served on toasted buns for an irresistible sandwich experience.",AED 7.50
14,Corniche Automatic Bakeries And Markets,Feta Cheese Sandwich,"Light feta cheese, served in a sandwich.",AED 4.75
14,Corniche Automatic Bakeries And Markets,Zinger Shawarma Sandwich,"Made with tender, marinated chicken that is slow-cooked on a spit, and served with lettuce and tahini sauce, wrapped in a bread, it's a perfect meal for those who love flavorful and hearty sandwiches.",AED 9.25
14,Corniche Automatic Bakeries And Markets,Chicken Nuggets Sandwich,"A sandwich made with bread or a bun and filled with chicken nuggets, usually accompanied by sauces and toppings.",AED 7
14,Corniche Automatic Bakeries And Markets,Egg With Cheese Sandwich,"A sandwich filled with scrambled eggs and melted cheese, served on bread.",AED 6.75
14,Corniche Automatic Bakeries And Markets,Sausage Sandwich,"Made with grilled sausage, toasted bread slices and served with variety of toppings.",AED 5.75
14,Corniche Automatic Bakeries And Markets,Cheese Sandwich,"Satisfy your cravings with our Cheese Sandwich, made with premium cheeses and served on fresh bread for a classic and comforting taste.",AED 4.50
14,Corniche Automatic Bakeries And Markets,Halloumi Sandwich,"Experience mouthwatering delight with our Halloumi Sandwich! Golden, grilled halloumi cheese is nestled between a freshly baked artisanal bun. It's accompanied by crisp lettuce, juicy tomatoes, and a drizzle of zesty garlic aioli. The harmony of textures and flavors will leave you craving for more.",AED 6.50
14,Corniche Automatic Bakeries And Markets,Egg Sandwich,"Made with fluffy scrambled eggs, and melted cheddar cheese, served on toasted bread for a hearty and satisfying meal that's perfect for any time of day!",AED 4.95
14,Corniche Automatic Bakeries And Markets,Turkey Sandwich,"A delicious combination of sliced turkey meat, bread, and various toppings",AED 7.95
14,Corniche Automatic Bakeries And Markets,Chicken Burger Sandwich,"Made with a juicy, tender, and flavorful chicken patty, topped with fresh vegetables, and sauce. It's a perfect meal for lunch or dinner.",AED 10.50
14,Corniche Automatic Bakeries And Markets,Chicken Mayonnaise Sandwich,"A sandwich made with tender chicken, creamy mayonnaise, and other fillings, providing a satisfying and flavorful meal.",AED 6.50
14,Corniche Automatic Bakeries And Markets,Tuna Sandwich,"Satisfy your hunger with the satisfying crunch and zesty tang of our Tuna Sandwich, filled with tuna and fresh, crunchy vegetables.",AED 6.25
14,Corniche Automatic Bakeries And Markets,Mini Burger,Mini sized burgers.,AED 2
14,Corniche Automatic Bakeries And Markets,Cheese Fatayer,Pastry filled with cheese.,AED 2.50
14,Corniche Automatic Bakeries And Markets,Labneh Fatayer,Fatayer with labneh (strained yogurt) filling.,AED 2.50
14,Corniche Automatic Bakeries And Markets,Zaatar Fatayer,"Tasty pastries filled with zaatar spice mix (thyme, sumac, sesame seeds) and olive oil.",AED 2.50
14,Corniche Automatic Bakeries And Markets,Meat Fatayer,"A pastry filled with seasoned meat, creating a delicious and savory treat.",AED 2.50
14,Corniche Automatic Bakeries And Markets,Toast Bread,Sliced bread toasted.,AED 12
14,Corniche Automatic Bakeries And Markets,Small Brown Bread Slice,"Flour number 2, salt, water, oil, butter and sugar.",AED 4.25
14,Corniche Automatic Bakeries And Markets,Medium Brown Bread Slice,"Flour number 2, salt, water, oil, butter and sugar.",AED 5.25
14,Corniche Automatic Bakeries And Markets,Slice Bread Multicereal Small,"Wheat gluten, sunflower, sesame seeds, oil, caramel sugar, whole meal flour, salt",AED 5.50
14,Corniche Automatic Bakeries And Markets,Oman Chips,Crispy potato chips from Oman.,AED 1.25
14,Corniche Automatic Bakeries And Markets,Cheese Croissant,Savor with flaky layers of buttery pastry filled with creamy melted cheese and baked to golden perfection.It's perfect side dish for breakfast,AED 3.95
14,Corniche Automatic Bakeries And Markets,Danish,"Flour, yeast, milk, eggs and butter",AED 6.50
14,Corniche Automatic Bakeries And Markets,Zaatar Croissant,"A buttery croissant layers filled with zaatar, the perfect fusion of cultures in every bite!",AED 3.95
14,Corniche Automatic Bakeries And Markets,Plain Croissant,"Made with layers of flaky, buttery pastry dough, the croissant has a light and delicate texture that is perfect for breakfast or as a snack.",AED 3.50
14,Corniche Automatic Bakeries And Markets,Spinach Pastry,"Baked treat filled with a savory mixture of spinach, cheese, and herbs, encased in flaky and buttery pastry",AED 3.50
14,Corniche Automatic Bakeries And Markets,Special Zaatar Croissant,Currently sold out,AED 6.50
14,Corniche Automatic Bakeries And Markets,Donut,Sweet fried pastry with a hole in the center.,AED 5.25
14,Corniche Automatic Bakeries And Markets,Plain Kaak,"All purpose flour, anise seeds, baking powder, olive oil, salt, sesame seeds, sugar, water, yeast.",AED 15.50
14,Corniche Automatic Bakeries And Markets,Zaatar Kaak,"A traditional Lebanese bread (kaak) topped with a mixture of zaatar (a Middle Eastern spice blend), creating a fragrant and flavorful snack or appetizer.",AED 15.50
14,Corniche Automatic Bakeries And Markets,Toast Bread,Sliced bread toasted.,AED 17
14,Corniche Automatic Bakeries And Markets,Petit Four Kg,"A small, bite-sized cake or pastry that is typically served as a dessert or sweet snack.",AED 75
14,Corniche Automatic Bakeries And Markets,Rahash Kg,"Tahini, sugar, rose water, lemon juice",AED 75
14,Corniche Automatic Bakeries And Markets,Dates Maamoul Kg,pastries filled with dates.,AED 80
14,Corniche Automatic Bakeries And Markets,Ghorayeba Kg,Egyptian shortbread cookie,AED 67
14,Corniche Automatic Bakeries And Markets,Baklava Kg,A sweet and flaky pastry made of layers of phyllo dough filled with chopped nuts and sweet syrup,AED 95
14,Corniche Automatic Bakeries And Markets,Fanta Strawberry 330 Ml,330 ml Fanta with strawberry flavor.,AED 3.50
14,Corniche Automatic Bakeries And Markets,Laban Up,"Laban Up, a carbonated yogurt drink.",AED 1.25
14,Corniche Automatic Bakeries And Markets,Boom Boom Energy Drink,Energy drink,AED 7
14,Corniche Automatic Bakeries And Markets,Coca Cola 330 Ml,Soft Drink with cola flavour,AED 3.50
14,Corniche Automatic Bakeries And Markets,Mountain Dew 330 Ml,Soft Drink,AED 3.50
14,Corniche Automatic Bakeries And Markets,Red Bull 250 Ml,Soft Drink,AED 12.50
14,Corniche Automatic Bakeries And Markets,Sprite 330 Ml,Soft Drink,AED 3.50
16,Zaatar w Zeit - Abu Dhabi Salam,Exclusive Meal for One,"1 Soup,1 Side Fries or Side Salad, 1 Wrap,1 Soft Drink",AED 51
16,Zaatar w Zeit - Abu Dhabi Salam,Mighty Kafta,"Kebab mix with cheese, tomatoes and mayo on top. Served as a flatbread or wrapped.",AED 34
16,Zaatar w Zeit - Abu Dhabi Salam,Famous Chicken,"Roasted chicken with melted cheese, lettuce, tomatoes, pickles and aioli sauce on top.",AED 35
16,Zaatar w Zeit - Abu Dhabi Salam,Low-Cal Turkey & Cheese,"Melted cheese topped with slices of turkey, pickles, lettuce and tomatoes seasoned with our light mustard sauce.",AED 33
16,Zaatar w Zeit - Abu Dhabi Salam,Chicken Escalope,"Fried chicken escalope with lettuce, tomatoes, pickles and aioli sauce.",AED 32
16,Zaatar w Zeit - Abu Dhabi Salam,Taouk Wrap,"Marinated Chicken, Known As Taouk, Roasted To Perfection & Paired With Fries, Pickles & Garlic Mayo Sauce",AED 31
16,Zaatar w Zeit - Abu Dhabi Salam,Chicken Light,"Roasted chicken topped with tomatoes, lettuce, pickles and light aioli sauce.",AED 33
16,Zaatar w Zeit - Abu Dhabi Salam,Spizy Chicken,"Marinated chicken with bell pepper, rocket leaves, onions, melted cheese and our mild spicy sauce on top.",AED 36
16,Zaatar w Zeit - Abu Dhabi Salam,Turkey & Cheese,"Melted cheese topped with slices of smoked turkey, pickles, lettuce and tomatoes and mustard mayo.",AED 32
16,Zaatar w Zeit - Abu Dhabi Salam,Chicken Caesar Wrap,"The perfect combination of grilled chicken, beef bacon, parmesan cheese, rocket leave, lettuce, mayo & our Caesar sauce",AED 36
16,Zaatar w Zeit - Abu Dhabi Salam,Chicken Shawarma,"Our Signature Seasoned Shawarma Chicken With Lettuce, Pickles, Fries & Garlic Mayo Sauce",AED 32
16,Zaatar w Zeit - Abu Dhabi Salam,Bbq Steak,"Marinated beef with bell pepper, rocket leaves, onions, melted cheese and bbq sauce (with Mayo base) on top.",AED 38
16,Zaatar w Zeit - Abu Dhabi Salam,Halloumi & Beef Bacon,Halloumi cheese and beef bacon wrapped in oat dough and topped with tomatoes and mayo.,AED 32
